"Date","Currency","Mean","Buy","Sell"
"20/06/2005","KES/USHS","22.6629","22.5683","22.7575"
"20/06/2005","KES/TSHS","14.7063","14.6403","14.7723"
"20/06/2005","AE DIRHAM","20.9124","20.8840","20.9407"
"20/06/2005","CAN $","62.3114","62.2230","62.3999"
"20/06/2005","S FRANC","60.7152","60.6220","60.8083"
"20/06/2005","JPY(100)","70.5800","70.4763","70.6837"
"20/06/2005","SW KRONER","10.1208","10.1124","10.1292"
"20/06/2005","NOR KRONER","11.9001","11.8842","11.9160"
"20/06/2005","DAN KRONER","12.5843","12.5672","12.6014"
"20/06/2005","IND RUPEE","1.7637","1.7613","1.7660"
"20/06/2005","HONGKONG $","9.8815","9.8683","9.8947"
"20/06/2005","SINGAPORE $","45.9782","45.9018","46.0546"
"20/06/2005","SAUDI RIYAL","20.4800","20.4525","20.5074"
"20/06/2005","AUSTRALIAN $","59.6899","59.6045","59.7753"
"21/06/2005","US DOLLAR","76.6056","76.5056","76.7056"
"21/06/2005","STG POUND","139.6910","139.4900","139.8930"
"21/06/2005","EURO","92.9821","92.8486","93.1156"
"21/06/2005","SA RAND","11.3444","11.3111","11.3778"
"21/06/2005","KES/USHS","22.7596","22.6450","22.8742"
"21/06/2005","KES/TSHS","14.6857","14.6013","14.7702"
"21/06/2005","AE DIRHAM","20.8570","20.8286","20.8853"
"21/06/2005","CAN $","61.9158","61.8243","62.0072"
"21/06/2005","S FRANC","60.2434","60.1550","60.3319"
"21/06/2005","JPY(100)","70.0827","69.9714","70.1939"
"21/06/2005","SW KRONER","10.0269","10.0202","10.0335"
"21/06/2005","NOR KRONER","11.8197","11.8039","11.8356"
"21/06/2005","DAN KRONER","12.4883","12.4710","12.5056"
"21/06/2005","IND RUPEE","1.7569","1.7545","1.7593"
"21/06/2005","HONGKONG $","9.8540","9.8408","9.8672"
"21/06/2005","SINGAPORE $","45.6938","45.6178","45.7698"
"21/06/2005","SAUDI RIYAL","20.4257","20.3982","20.4532"
"21/06/2005","AUSTRALIAN $","59.4115","59.3148","59.5082"
"22/06/2005","US DOLLAR","76.5078","76.4078","76.6078"
"22/06/2005","STG POUND","139.8190","139.6150","140.0220"
"22/06/2005","EURO","93.0760","92.9404","93.2117"
"22/06/2005","SA RAND","11.3718","11.3478","11.3959"
"22/06/2005","KES/USHS","22.7756","22.6478","22.9034"
"22/06/2005","KES/TSHS","14.7568","14.6983","14.8153"
"22/06/2005","AE DIRHAM","20.8309","20.8026","20.8593"
"22/06/2005","CAN $","62.0643","61.9709","62.1578"
"22/06/2005","S FRANC","60.3204","60.2320","60.4088"
"22/06/2005","JPY(100)","70.4092","70.3055","70.5130"
"22/06/2005","SW KRONER","10.0334","10.0247","10.0422"
"22/06/2005","NOR KRONER","11.8223","11.8054","11.8391"
"22/06/2005","DAN KRONER","12.5021","12.4837","12.5205"
"22/06/2005","IND RUPEE","1.7576","1.7550","1.7601"
"22/06/2005","HONGKONG $","9.8450","9.8318","9.8582"
"22/06/2005","SINGAPORE $","45.7706","45.6957","45.8455"
"22/06/2005","SAUDI RIYAL","20.4021","20.3749","20.4293"
"22/06/2005","AUSTRALIAN $","59.5269","59.4300","59.6238"
"23/06/2005","US DOLLAR","76.4000","76.3000","76.5000"
"23/06/2005","STG POUND","139.0570","138.8550","139.2590"
"23/06/2005","EURO","92.5546","92.4219","92.6872"
"23/06/2005","SA RAND","11.2707","11.2378","11.3036"
"23/06/2005","KES/USHS","22.7881","22.6863","22.8899"
"23/06/2005","KES/TSHS","14.8037","14.7451","14.8624"
"23/06/2005","AE DIRHAM","20.8016","20.7732","20.8299"
"23/06/2005","CAN $","61.8402","61.7513","61.9292"
"23/06/2005","S FRANC","60.0098","59.9242","60.0954"
"23/06/2005","JPY(100)","70.2569","70.1584","70.3554"
"23/06/2005","SW KRONER","9.9255","9.9117","9.9393"
"23/06/2005","NOR KRONER","11.7619","11.7427","11.7812"
"23/06/2005","DAN KRONER","12.4208","12.4035","12.4380"
"23/06/2005","IND RUPEE","1.7548","1.7522","1.7573"
"23/06/2005","HONGKONG $","9.8353","9.8221","9.8485"
"23/06/2005","SINGAPORE $","45.7294","45.6558","45.8029"
"23/06/2005","SAUDI RIYAL","20.3704","20.3429","20.3978"
"23/06/2005","AUSTRALIAN $","59.3514","59.2622","59.4405"
"24/06/2005","US DOLLAR","76.3933","76.2944","76.4922"
"24/06/2005","STG POUND","138.7670","138.5670","138.9670"
"24/06/2005","EURO","91.9249","91.7858","92.0639"
"24/06/2005","SA RAND","11.2562","11.2111","11.3013"
"24/06/2005","KES/USHS","22.7640","22.6036","22.9243"
"24/06/2005","KES/TSHS","14.7821","14.7335","14.8307"
"24/06/2005","AE DIRHAM","20.7986","20.7706","20.8267"
"24/06/2005","CAN $","61.9945","61.9069","62.0821"
"24/06/2005","S FRANC","59.7426","59.6568","59.8284"
"24/06/2005","JPY(100)","70.0890","69.9893","70.1888"
"24/06/2005","SW KRONER","9.7906","9.7743","9.8070"
"24/06/2005","NOR KRONER","11.5826","11.5593","11.6058"
"24/06/2005","DAN KRONER","12.3430","12.3260","12.3600"
"24/06/2005","IND RUPEE","1.7531","1.7507","1.7555"
"24/06/2005","HONGKONG $","9.8303","9.8166","9.8439"
"24/06/2005","SINGAPORE $","45.6080","45.5353","45.6806"
"24/06/2005","SAUDI RIYAL","20.3699","20.3425","20.3974"
"24/06/2005","AUSTRALIAN $","59.0024","58.9146","59.0902"
"27/06/2005","US DOLLAR","76.4278","76.3333","76.5222"
"27/06/2005","STG POUND","139.4310","139.2440","139.6180"
"27/06/2005","EURO","92.7060","92.5799","92.8320"
"27/06/2005","SA RAND","11.3935","11.3789","11.4081"
"27/06/2005","KES/USHS","22.8249","22.7254","22.9245"
"27/06/2005","KES/TSHS","14.7722","14.7016","14.8428"
"27/06/2005","AE DIRHAM","20.8086","20.7817","20.8354"
"27/06/2005","CAN $","61.9998","61.9136","62.0861"
"27/06/2005","S FRANC","60.1049","60.0220","60.1877"
"27/06/2005","JPY(100)","69.9346","69.8375","70.0318"
"27/06/2005","SW KRONER","9.8701","9.8558","9.8844"
"27/06/2005","NOR KRONER","11.6516","11.6378","11.6654"
"27/06/2005","DAN KRONER","12.4453","12.4279","12.4627"
"27/06/2005","IND RUPEE","1.7571","1.7547","1.7595"
"27/06/2005","HONGKONG $","9.8327","9.8199","9.8455"
"27/06/2005","SINGAPORE $","45.6340","45.5640","45.7040"
"27/06/2005","SAUDI RIYAL","20.3783","20.3523","20.4043"
"27/06/2005","AUSTRALIAN $","58.8150","58.7385","58.8915"
"28/06/2005","US DOLLAR","76.4489","76.3500","76.5478"
"28/06/2005","STG POUND","139.5580","139.3640","139.7510"
"28/06/2005","EURO","92.9122","92.7768","93.0477"
"28/06/2005","SA RAND","11.4638","11.4211","11.5064"
"28/06/2005","KES/USHS","22.8128","22.7048","22.9208"
"28/06/2005","KES/TSHS","14.7714","14.7098","14.8330"
"28/06/2005","AE DIRHAM","20.8138","20.7857","20.8418"
"28/06/2005","CAN $","62.0298","61.9313","62.1283"
"28/06/2005","S FRANC","60.2185","60.1342","60.3028"
"28/06/2005","JPY(100)","69.7588","69.6599","69.8577"
"28/06/2005","SW KRONER","9.8847","9.8700","9.8994"
"28/06/2005","NOR KRONER","11.6918","11.6703","11.7132"
"28/06/2005","DAN KRONER","12.4700","12.4501","12.4899"
"28/06/2005","IND RUPEE","1.7557","1.7530","1.7583"
"28/06/2005","HONGKONG $","9.8389","9.8242","9.8535"
"28/06/2005","SINGAPORE $","45.5378","45.4654","45.6103"
"28/06/2005","SAUDI RIYAL","20.3847","20.3573","20.4122"
"28/06/2005","AUSTRALIAN $","58.7510","58.6597","58.8423"
"29/06/2005","US DOLLAR","76.0556","75.9556","76.1556"
"29/06/2005","STG POUND","138.2370","138.0400","138.4340"
"29/06/2005","EURO","91.7457","91.6074","91.8840"
"29/06/2005","SA RAND","11.3644","11.3289","11.3999"
"29/06/2005","KES/USHS","22.9045","22.7823","23.0266"
"29/06/2005","KES/TSHS","14.8051","14.7199","14.8903"
"29/06/2005","AE DIRHAM","20.7078","20.6789","20.7367"
"29/06/2005","CAN $","61.7360","61.6447","61.8272"
"29/06/2005","S FRANC","59.3866","59.2971","59.4760"
"29/06/2005","JPY(100)","69.0926","68.9896","69.1956"
"29/06/2005","SW KRONER","9.7351","9.7191","9.7511"
"29/06/2005","NOR KRONER","11.5292","11.5112","11.5471"
"29/06/2005","DAN KRONER","12.3138","12.2969","12.3307"
"29/06/2005","IND RUPEE","1.7467","1.7444","1.7491"
"29/06/2005","HONGKONG $","9.7873","9.7741","9.8005"
"29/06/2005","SINGAPORE $","45.1784","45.1123","45.2445"
"29/06/2005","SAUDI RIYAL","20.2799","20.2527","20.3071"
"29/06/2005","AUSTRALIAN $","58.0532","57.9617","58.1448"
"30/06/2005","US DOLLAR","76.2056","76.1056","76.3056"
"30/06/2005","STG POUND","137.7360","137.5380","137.9330"
"30/06/2005","EURO","92.0948","91.9592","92.2303"
"30/06/2005","SA RAND","11.4031","11.3989","11.4072"
"30/06/2005","KES/USHS","22.8331","22.7375","22.9287"
"30/06/2005","KES/TSHS","14.8054","14.7565","14.8544"
"30/06/2005","AE DIRHAM","20.7481","20.7197","20.7764"
"30/06/2005","CAN $","61.9916","61.9006","62.0826"
"30/06/2005","S FRANC","59.5029","59.4151","59.5907"
"30/06/2005","JPY(100)","69.0967","68.9962","69.1971"
"30/06/2005","SW KRONER","9.7390","9.7230","9.7549"
"30/06/2005","NOR KRONER","11.6403","11.6242","11.6563"
"30/06/2005","DAN KRONER","12.3626","12.3428","12.3824"
"30/06/2005","IND RUPEE","1.7512","1.7487","1.7538"
"30/06/2005","HONGKONG $","9.8055","9.7923","9.8186"
"30/06/2005","SINGAPORE $","45.2608","45.1880","45.3336"
"30/06/2005","SAUDI RIYAL","20.3196","20.2921","20.3471"
"30/06/2005","AUSTRALIAN $","58.1792","58.0914","58.2669"
"01/07/2005","US DOLLAR","76.1822","76.0878","76.2767"
"01/07/2005","STG POUND","135.8450","135.6630","136.0280"
"01/07/2005","EURO","91.7003","91.5737","91.8270"
"01/07/2005","SA RAND","11.2906","11.2556","11.3257"
"01/07/2005","KES/USHS","22.7745","22.6806","22.8683"
"01/07/2005","KES/TSHS","14.8001","14.7489","14.8513"
"01/07/2005","AE DIRHAM","20.7412","20.7143","20.7680"
"01/07/2005","CAN $","61.9993","61.9072","62.0914"
"01/07/2005","S FRANC","59.0919","59.0096","59.1743"
"01/07/2005","JPY(100)","68.5755","68.4812","68.6699"
"01/07/2005","SW KRONER","9.7057","9.6901","9.7213"
"01/07/2005","NOR KRONER","11.6003","11.5797","11.6209"
"01/07/2005","DAN KRONER","12.3035","12.2833","12.3238"
"01/07/2005","IND RUPEE","1.7501","1.7477","1.7526"
"01/07/2005","HONGKONG $","9.8006","9.7881","9.8130"
"01/07/2005","SINGAPORE $","45.1558","45.0837","45.2278"
"01/07/2005","SAUDI RIYAL","20.3134","20.2879","20.3388"
"01/07/2005","AUSTRALIAN $","57.6128","57.5300","57.6957"
"04/07/2005","US DOLLAR","76.3417","76.2422","76.4411"
"04/07/2005","STG POUND","134.4880","134.2930","134.6830"
"04/07/2005","EURO","91.0119","90.8787","91.1450"
"04/07/2005","SA RAND","11.1100","11.0900","11.1300"
"04/07/2005","KES/USHS","22.7728","22.6318","22.9138"
"04/07/2005","KES/TSHS","14.7823","14.7172","14.8474"
"04/07/2005","AE DIRHAM","20.7857","20.7569","20.8145"
"04/07/2005","CAN $","61.2953","61.2056","61.3851"
"04/07/2005","S FRANC","58.7871","58.7012","58.8730"
"04/07/2005","JPY(100)","68.3789","68.2774","68.4804"
"04/07/2005","SW KRONER","9.5983","9.5841","9.6126"
"04/07/2005","NOR KRONER","11.5446","11.5280","11.5611"
"04/07/2005","DAN KRONER","12.2101","12.1937","12.2265"
"04/07/2005","IND RUPEE","1.7528","1.7503","1.7553"
"04/07/2005","HONGKONG $","9.8203","9.8072","9.8334"
"04/07/2005","SINGAPORE $","45.0686","44.9966","45.1406"
"04/07/2005","SAUDI RIYAL","20.3578","20.3307","20.3848"
"04/07/2005","AUSTRALIAN $","57.2410","57.1512","57.3308"
"05/07/2005","US DOLLAR","76.3417","76.2422","76.4411"
"05/07/2005","STG POUND","134.2250","134.0320","134.4180"
"05/07/2005","EURO","90.8846","90.7521","91.0171"
"05/07/2005","SA RAND","11.1424","11.1078","11.1771"
"05/07/2005","KES/USHS","22.8055","22.6972","22.9138"
"05/07/2005","KES/TSHS","14.7758","14.7041","14.8474"
"05/07/2005","AE DIRHAM","20.7851","20.7569","20.8133"
"05/07/2005","CAN $","61.4373","61.3481","61.5266"
"05/07/2005","S FRANC","58.5749","58.4904","58.6594"
"05/07/2005","JPY(100)","68.3025","68.2026","68.4023"
"05/07/2005","SW KRONER","9.6082","9.5934","9.6230"
"05/07/2005","NOR KRONER","11.5253","11.5107","11.5400"
"05/07/2005","DAN KRONER","12.1951","12.1787","12.2114"
"05/07/2005","IND RUPEE","1.7519","1.7494","1.7545"
"05/07/2005","HONGKONG $","9.8213","9.8083","9.8343"
"05/07/2005","SINGAPORE $","44.9889","44.9144","45.0634"
"05/07/2005","SAUDI RIYAL","20.3567","20.3291","20.3843"
"05/07/2005","AUSTRALIAN $","57.1303","57.0444","57.2162"
"06/07/2005","US DOLLAR","76.3922","76.2922","76.4922"
"06/07/2005","STG POUND","134.3440","134.1480","134.5400"
"06/07/2005","EURO","91.1226","90.9847","91.2606"
"06/07/2005","SA RAND","11.1409","11.1100","11.1718"
"06/07/2005","KES/USHS","22.8035","22.7082","22.8988"
"06/07/2005","KES/TSHS","14.7922","14.7205","14.8639"
"06/07/2005","AE DIRHAM","20.7983","20.7700","20.8267"
"06/07/2005","CAN $","61.4740","61.3842","61.5638"
"06/07/2005","S FRANC","58.6577","58.5718","58.7436"
"06/07/2005","JPY(100)","68.4463","68.3475","68.5451"
"06/07/2005","SW KRONER","9.6826","9.6671","9.6981"
"06/07/2005","NOR KRONER","11.5152","11.4991","11.5312"
"06/07/2005","DAN KRONER","12.2313","12.2148","12.2478"
"06/07/2005","IND RUPEE","1.7537","1.7512","1.7562"
"06/07/2005","HONGKONG $","9.8258","9.8126","9.8390"
"06/07/2005","SINGAPORE $","45.0851","45.0128","45.1575"
"06/07/2005","SAUDI RIYAL","20.3702","20.3424","20.3979"
"06/07/2005","AUSTRALIAN $","56.8091","56.7233","56.8949"
"07/07/2005","US DOLLAR","76.2611","76.1611","76.3611"
"07/07/2005","STG POUND","133.4660","133.2740","133.6590"
"07/07/2005","EURO","90.9384","90.7992","91.0777"
"07/07/2005","SA RAND","11.0736","11.0411","11.1061"
"07/07/2005","KES/USHS","22.8493","22.7603","22.9382"
"07/07/2005","KES/TSHS","14.6538","14.5362","14.7713"
"07/07/2005","AE DIRHAM","20.7626","20.7343","20.7910"
"07/07/2005","CAN $","61.6599","61.5706","61.7491"
"07/07/2005","S FRANC","58.4908","58.4069","58.5748"
"07/07/2005","JPY(100)","67.9381","67.8408","68.0353"
"07/07/2005","SW KRONER","9.6943","9.6800","9.7085"
"07/07/2005","NOR KRONER","11.4628","11.4456","11.4800"
"07/07/2005","DAN KRONER","12.2000","12.1792","12.2209"
"07/07/2005","IND RUPEE","1.7484","1.7460","1.7508"
"07/07/2005","HONGKONG $","9.8093","9.7958","9.8228"
"07/07/2005","SINGAPORE $","44.8899","44.8165","44.9633"
"07/07/2005","SAUDI RIYAL","20.3347","20.3069","20.3624"
"07/07/2005","AUSTRALIAN $","56.4447","56.3516","56.5378"
"08/07/2005","US DOLLAR","76.2028","76.1022","76.3033"
"08/07/2005","STG POUND","132.7280","132.5350","132.9210"
"08/07/2005","EURO","90.9049","90.7647","91.0451"
"08/07/2005","SA RAND","10.9614","10.9178","11.0050"
"08/07/2005","KES/USHS","22.8405","22.7775","22.9034"
"08/07/2005","KES/TSHS","14.8388","14.7831","14.8944"
"08/07/2005","AE DIRHAM","20.7473","20.7188","20.7758"
"08/07/2005","CAN $","61.9343","61.8422","62.0263"
"08/07/2005","S FRANC","58.6176","58.5312","58.7041"
"08/07/2005","JPY(100)","67.8149","67.7152","67.9146"
"08/07/2005","SW KRONER","9.6523","9.6352","9.6694"
"08/07/2005","NOR KRONER","11.5106","11.4900","11.5311"
"08/07/2005","DAN KRONER","12.1888","12.1723","12.2054"
"08/07/2005","IND RUPEE","1.7466","1.7441","1.7491"
"08/07/2005","HONGKONG $","9.8017","9.7884","9.8149"
"08/07/2005","SINGAPORE $","44.7830","44.7108","44.8553"
"08/07/2005","SAUDI RIYAL","20.3191","20.2912","20.3470"
"08/07/2005","AUSTRALIAN $","56.2339","56.1406","56.3271"
"11/07/2005","US DOLLAR","76.2300","76.1300","76.3300"
"11/07/2005","STG POUND","132.8140","132.6190","133.0090"
"11/07/2005","EURO","91.5063","91.3668","91.6458"
"11/07/2005","SA RAND","11.1191","11.1067","11.1314"
"11/07/2005","KES/USHS","22.7604","22.5337","22.9870"
"11/07/2005","KES/TSHS","14.8302","14.7386","14.9218"
"11/07/2005","AE DIRHAM","20.7547","20.7264","20.7831"
"11/07/2005","CAN $","62.5895","62.4967","62.6822"
"11/07/2005","S FRANC","58.8230","58.7370","58.9090"
"11/07/2005","JPY(100)","68.0578","67.9603","68.1553"
"11/07/2005","SW KRONER","9.6955","9.6818","9.7091"
"11/07/2005","NOR KRONER","11.5967","11.5756","11.6178"
"11/07/2005","DAN KRONER","12.2735","12.2531","12.2938"
"11/07/2005","IND RUPEE","1.7499","1.7475","1.7523"
"11/07/2005","HONGKONG $","9.8001","9.7866","9.8136"
"11/07/2005","SINGAPORE $","44.9231","44.8457","45.0006"
"11/07/2005","SAUDI RIYAL","20.3212","20.2932","20.3492"
"11/07/2005","AUSTRALIAN $","56.6732","56.5874","56.7590"
"12/07/2005","US DOLLAR","76.2744","76.1744","76.3744"
"12/07/2005","STG POUND","134.5250","134.3350","134.7160"
"12/07/2005","EURO","92.7190","92.5866","92.8514"
"12/07/2005","SA RAND","11.3944","11.3711","11.4178"
"12/07/2005","KES/USHS","22.9796","22.8938","23.0655"
"12/07/2005","KES/TSHS","14.8150","14.7301","14.9000"
"12/07/2005","AE DIRHAM","20.7668","20.7385","20.7952"
"12/07/2005","CAN $","62.8929","62.8004","62.9854"
"12/07/2005","S FRANC","59.6284","59.5417","59.7151"
"12/07/2005","JPY(100)","68.4640","68.3743","68.5537"
"12/07/2005","SW KRONER","9.7896","9.7737","9.8055"
"12/07/2005","NOR KRONER","11.7017","11.6800","11.7233"
"12/07/2005","DAN KRONER","12.4252","12.4038","12.4465"
"12/07/2005","IND RUPEE","1.7522","1.7497","1.7548"
"12/07/2005","HONGKONG $","9.8046","9.7914","9.8178"
"12/07/2005","SINGAPORE $","45.0981","45.0257","45.1706"
"12/07/2005","SAUDI RIYAL","20.3342","20.3062","20.3622"
"12/07/2005","AUSTRALIAN $","57.2097","57.1232","57.2961"
"13/07/2005","US DOLLAR","76.3189","76.2189","76.4189"
"13/07/2005","STG POUND","135.3400","135.1500","135.5310"
"13/07/2005","EURO","93.1705","93.0350","93.3060"
"13/07/2005","SA RAND","11.6096","11.6033","11.6159"
"13/07/2005","KES/USHS","22.9302","22.8478","23.0127"
"13/07/2005","KES/TSHS","14.8995","14.8402","14.9589"
"13/07/2005","AE DIRHAM","20.7789","20.7506","20.8073"
"13/07/2005","CAN $","63.3301","63.2375","63.4228"
"13/07/2005","S FRANC","59.8420","59.7550","59.9290"
"13/07/2005","JPY(100)","68.6554","68.5569","68.7539"
"13/07/2005","SW KRONER","9.8896","9.8747","9.9045"
"13/07/2005","NOR KRONER","11.7772","11.7578","11.7967"
"13/07/2005","DAN KRONER","12.4922","12.4753","12.5090"
"13/07/2005","IND RUPEE","1.7533","1.7509","1.7557"
"13/07/2005","HONGKONG $","9.8126","9.7994","9.8258"
"13/07/2005","SINGAPORE $","45.2153","45.1427","45.2880"
"13/07/2005","SAUDI RIYAL","20.3479","20.3202","20.3757"
"13/07/2005","AUSTRALIAN $","57.6208","57.5376","57.7039"
"14/07/2005","US DOLLAR","76.2678","76.1678","76.3678"
"14/07/2005","STG POUND","134.5320","134.3430","134.7200"
"14/07/2005","EURO","92.1230","91.9853","92.2608"
"14/07/2005","SA RAND","11.3892","11.3656","11.4128"
"14/07/2005","KES/USHS","22.9554","22.8598","23.0511"
"14/07/2005","KES/TSHS","14.9802","14.9278","15.0326"
"14/07/2005","AE DIRHAM","20.7644","20.7361","20.7928"
"14/07/2005","CAN $","63.1598","63.0672","63.2524"
"14/07/2005","S FRANC","59.1283","59.0429","59.2138"
"14/07/2005","JPY(100)","68.2766","68.1780","68.3751"
"14/07/2005","SW KRONER","9.8400","9.8229","9.8571"
"14/07/2005","NOR KRONER","11.6500","11.6344","11.6656"
"14/07/2005","DAN KRONER","12.3459","12.3267","12.3651"
"14/07/2005","IND RUPEE","1.7518","1.7493","1.7543"
"14/07/2005","HONGKONG $","9.8045","9.7913","9.8177"
"14/07/2005","SINGAPORE $","45.1476","45.0750","45.2201"
"14/07/2005","SAUDI RIYAL","20.3365","20.3087","20.3642"
"14/07/2005","AUSTRALIAN $","57.3572","57.2706","57.4438"
"15/07/2005","US DOLLAR","76.1389","76.0389","76.2389"
"15/07/2005","STG POUND","134.0280","133.8370","134.2180"
"15/07/2005","EURO","92.2245","92.0900","92.3591"
"15/07/2005","SA RAND","11.4686","11.4244","11.5127"
"15/07/2005","KES/USHS","22.9189","22.7574","23.0803"
"15/07/2005","KES/TSHS","15.0055","14.9530","15.0581"
"15/07/2005","AE DIRHAM","20.7299","20.7016","20.7583"
"15/07/2005","CAN $","62.8539","62.7614","62.9464"
"15/07/2005","S FRANC","59.1651","59.0790","59.2511"
"15/07/2005","JPY(100)","67.9000","67.8043","67.9957"
"15/07/2005","SW KRONER","9.8133","9.7978","9.8288"
"15/07/2005","NOR KRONER","11.5983","11.5778","11.6189"
"15/07/2005","DAN KRONER","12.3653","12.3460","12.3847"
"15/07/2005","IND RUPEE","1.7492","1.7468","1.7516"
"15/07/2005","HONGKONG $","9.7901","9.7770","9.8031"
"15/07/2005","SINGAPORE $","45.0833","45.0174","45.1492"
"15/07/2005","SAUDI RIYAL","20.3026","20.2749","20.3304"
"15/07/2005","AUSTRALIAN $","57.2831","57.1889","57.3774"
"18/07/2005","US DOLLAR","76.2900","76.1900","76.3900"
"18/07/2005","STG POUND","133.8430","133.6520","134.0340"
"18/07/2005","EURO","92.0278","91.8953","92.1603"
"18/07/2005","SA RAND","11.4692","11.4278","11.5107"
"18/07/2005","KES/USHS","22.9455","22.8564","23.0345"
"18/07/2005","KES/TSHS","14.9889","14.9365","15.0413"
"18/07/2005","AE DIRHAM","20.7711","20.7427","20.7994"
"18/07/2005","CAN $","62.4992","62.4070","62.5913"
"18/07/2005","S FRANC","58.9804","58.8947","59.0661"
"18/07/2005","JPY(100)","68.0345","67.9359","68.1331"
"18/07/2005","SW KRONER","9.8025","9.7854","9.8195"
"18/07/2005","NOR KRONER","11.5456","11.5311","11.5600"
"18/07/2005","DAN KRONER","12.3396","12.3229","12.3562"
"18/07/2005","IND RUPEE","1.7524","1.7499","1.7550"
"18/07/2005","HONGKONG $","9.8105","9.7973","9.8237"
"18/07/2005","SINGAPORE $","45.2210","45.1470","45.2950"
"18/07/2005","SAUDI RIYAL","20.3408","20.3130","20.3685"
"18/07/2005","AUSTRALIAN $","57.2137","57.1196","57.3078"
"19/07/2005","US DOLLAR","76.3067","76.2067","76.4067"
"19/07/2005","STG POUND","132.9940","132.8050","133.1830"
"19/07/2005","EURO","91.7324","91.6010","91.8639"
"19/07/2005","SA RAND","11.3735","11.3378","11.4092"
"19/07/2005","KES/USHS","23.0388","22.9432","23.1345"
"19/07/2005","KES/TSHS","14.9922","14.9333","15.0512"
"19/07/2005","AE DIRHAM","20.7762","20.7484","20.8040"
"19/07/2005","CAN $","62.5554","62.4621","62.6487"
"19/07/2005","S FRANC","58.7241","58.6396","58.8087"
"19/07/2005","JPY(100)","67.9676","67.8691","68.0660"
"19/07/2005","SW KRONER","9.7294","9.7124","9.7464"
"19/07/2005","NOR KRONER","11.4317","11.4167","11.4467"
"19/07/2005","DAN KRONER","12.2877","12.2696","12.3058"
"19/07/2005","IND RUPEE","1.7519","1.7494","1.7544"
"19/07/2005","HONGKONG $","9.8123","9.7991","9.8255"
"19/07/2005","SINGAPORE $","45.2349","45.1622","45.3076"
"19/07/2005","SAUDI RIYAL","20.3452","20.3174","20.3729"
"19/07/2005","AUSTRALIAN $","57.3368","57.2541","57.4196"
"20/07/2005","US DOLLAR","76.2894","76.1922","76.3867"
"20/07/2005","STG POUND","132.5630","132.3790","132.7480"
"20/07/2005","EURO","92.0815","91.9516","92.2113"
"20/07/2005","SA RAND","11.4107","11.4044","11.4170"
"20/07/2005","KES/USHS","23.1816","23.0930","23.2701"
"20/07/2005","KES/TSHS","14.9577","14.8987","15.0168"
"20/07/2005","AE DIRHAM","20.7706","20.7433","20.7979"
"20/07/2005","CAN $","62.6040","62.5129","62.6950"
"20/07/2005","S FRANC","58.8166","58.7366","58.8966"
"20/07/2005","JPY(100)","67.4504","67.3542","67.5466"
"20/07/2005","SW KRONER","9.7775","9.7609","9.7941"
"20/07/2005","NOR KRONER","11.4783","11.4578","11.4989"
"20/07/2005","DAN KRONER","12.3382","12.3205","12.3559"
"20/07/2005","IND RUPEE","1.7519","1.7495","1.7543"
"20/07/2005","HONGKONG $","9.8077","9.7949","9.8205"
"20/07/2005","SINGAPORE $","45.0843","45.0202","45.1485"
"20/07/2005","SAUDI RIYAL","20.3420","20.3152","20.3687"
"20/07/2005","AUSTRALIAN $","57.3468","57.2585","57.4351"
"21/07/2005","US DOLLAR","76.2700","76.1700","76.3700"
"21/07/2005","STG POUND","132.9040","132.7170","133.0920"
"21/07/2005","EURO","92.6800","92.5464","92.8136"
"21/07/2005","SA RAND","11.5123","11.5056","11.5190"
"21/07/2005","KES/USHS","23.0465","22.9508","23.1423"
"21/07/2005","KES/TSHS","14.9601","14.9077","15.0125"
"21/07/2005","AE DIRHAM","20.7662","20.7378","20.7945"
"21/07/2005","CAN $","62.5446","62.4533","62.6360"
"21/07/2005","S FRANC","59.3087","59.2232","59.3942"
"21/07/2005","JPY(100)","67.6830","67.5855","67.7806"
"21/07/2005","SW KRONER","9.7706","9.7555","9.7857"
"21/07/2005","NOR KRONER","11.5994","11.5778","11.6211"
"21/07/2005","DAN KRONER","12.4176","12.3983","12.4369"
"21/07/2005","IND RUPEE","1.7525","1.7501","1.7548"
"21/07/2005","HONGKONG $","9.8065","9.7930","9.8200"
"21/07/2005","SINGAPORE $","45.3058","45.2397","45.3719"
"21/07/2005","SAUDI RIYAL","20.3370","20.3098","20.3643"
"21/07/2005","AUSTRALIAN $","57.8241","57.7369","57.9114"
"22/07/2005","US DOLLAR","76.2544","76.1578","76.3511"
"22/07/2005","STG POUND","133.7150","133.5300","133.9000"
"22/07/2005","EURO","92.8508","92.7190","92.9826"
"22/07/2005","SA RAND","11.5861","11.5567","11.6154"
"22/07/2005","KES/USHS","23.1464","22.9859","23.3069"
"22/07/2005","KES/TSHS","14.9501","14.8655","15.0346"
"22/07/2005","AE DIRHAM","20.7608","20.7334","20.7883"
"22/07/2005","CAN $","62.6295","62.5368","62.7223"
"22/07/2005","S FRANC","59.4059","59.3213","59.4906"
"22/07/2005","JPY(100)","68.7415","68.6463","68.8367"
"22/07/2005","SW KRONER","9.8213","9.8053","9.8374"
"22/07/2005","NOR KRONER","11.6467","11.6322","11.6611"
"22/07/2005","DAN KRONER","12.4385","12.4163","12.4606"
"22/07/2005","IND RUPEE","1.7571","1.7545","1.7597"
"22/07/2005","HONGKONG $","9.8133","9.8003","9.8264"
